STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       1792;2021022704;    3;   3.5;  95.0;eor
       1792;2021022705;    3;   3.5;  92.0;eor
       1792;2021022706;    3;   3.5;  94.0;eor
       1792;2021022707;    3;   3.7;  93.0;eor
       1792;2021022708;    3;   4.2;  94.0;eor
       1792;2021022709;    3;   4.4;  93.0;eor
       1792;2021022710;    3;   5.8;  89.0;eor
       1792;2021022711;    3;   6.7;  84.0;eor
       1792;2021022712;    3;   7.1;  82.0;eor
       1792;2021022713;    3;   8.8;  76.0;eor
       1792;2021022714;    3;   9.1;  73.0;eor
       1792;2021022715;    3;  10.0;  69.0;eor
       1792;2021022716;    3;   9.2;  72.0;eor
       1792;2021022717;    3;   8.0;  77.0;eor
       1792;2021022718;    3;   5.4;  89.0;eor
       1792;2021022719;    3;   4.5;  92.0;eor
       1792;2021022720;    3;   3.4;  95.0;eor
       1792;2021022721;    3;   2.3;  97.0;eor
       1792;2021022722;    3;   1.8;  98.0;eor
       1792;2021022723;    3;   1.1;  99.0;eor
       1792;2021022800;    3;   0.3;  99.0;eor
       1792;2021022801;    3;  -0.4;  98.0;eor
       1792;2021022802;    3;  -0.4;  98.0;eor
       1792;2021022803;    3;  -0.8; 100.0;eor
       1792;2021022804;    3;  -0.8; 100.0;eor
       1792;2021022805;    3;  -0.8; 100.0;eor
       1792;2021022806;    3;  -1.0; 100.0;eor
       1792;2021022807;    3;  -1.1;  98.0;eor
       1792;2021022808;    3;  -1.0; 100.0;eor
       1792;2021022809;    3;  -0.2; 100.0;eor
       1792;2021022810;    3;   1.3;  98.0;eor
       1792;2021022811;    3;   3.3;  98.0;eor
       1792;2021022812;    3;   5.0;  93.0;eor
       1792;2021022813;    3;   6.7;  86.0;eor
       1792;2021022814;    3;   8.0;  82.0;eor
       1792;2021022815;    3;   8.9;  79.0;eor
       1792;2021022816;    3;   7.5;  82.0;eor
       1792;2021022817;    3;   5.8;  91.0;eor
       1792;2021022818;    3;   4.6;  93.0;eor
       1792;2021022819;    3;   3.9;  97.0;eor
       1792;2021022820;    3;   4.2;  98.0;eor
       1792;2021022821;    3;   4.5;  96.0;eor
       1792;2021022822;    3;   4.0; 100.0;eor
       1792;2021022823;    3;   4.4;  97.0;eor
       1792;2021030100;    3;   4.4;  96.0;eor
       1792;2021030101;    3;   4.4;  92.0;eor
       1792;2021030102;    3;   4.7;  90.0;eor
       1792;2021030103;    3;   4.6;  92.0;eor
       1792;2021030104;    3;   4.3;  93.0;eor
       1792;2021030105;    3;   4.3;  93.0;eor
       1792;2021030106;    3;   4.4;  92.0;eor
       1792;2021030107;    3;   4.3;  92.0;eor
       1792;2021030108;    3;   4.3;  90.0;eor
       1792;2021030109;    3;   4.8;  89.0;eor
       1792;2021030110;    3;   5.3;  81.0;eor
       1792;2021030111;    3;   6.1;  76.0;eor
       1792;2021030112;    3;   7.2;  71.0;eor
       1792;2021030113;    3;   8.5;  69.0;eor
       1792;2021030114;    3;   9.6;  67.0;eor
       1792;2021030115;    3;   9.9;  64.0;eor
       1792;2021030116;    3;   9.3;  65.0;eor
       1792;2021030117;    3;   7.8;  72.0;eor
       1792;2021030118;    3;   6.2;  82.0;eor
       1792;2021030119;    3;   4.7;  86.0;eor
       1792;2021030120;    3;   3.8;  89.0;eor
       1792;2021030121;    3;   3.1;  92.0;eor
       1792;2021030122;    3;   3.0;  94.0;eor
       1792;2021030123;    3;   2.3;  96.0;eor
       1792;2021030200;    3;   1.5;  97.0;eor
       1792;2021030201;    3;   1.5;  96.0;eor
       1792;2021030202;    3;   0.7;  97.0;eor
       1792;2021030203;    3;  -0.1;  99.0;eor
       1792;2021030204;    3;   0.2; 100.0;eor
       1792;2021030205;    3;   0.2; 100.0;eor
       1792;2021030206;    3;   0.2; 100.0;eor
       1792;2021030207;    3;   0.2; 100.0;eor
       1792;2021030208;    3;   0.6; 100.0;eor
       1792;2021030209;    3;   1.0; 100.0;eor
       1792;2021030210;    3;   2.2;  99.0;eor
       1792;2021030211;    3;   4.8;  89.0;eor
       1792;2021030212;    3;   7.8;  77.0;eor
       1792;2021030213;    3;   9.9;  67.0;eor
       1792;2021030214;    3;  11.7;  64.0;eor
       1792;2021030215;    3;  11.8;  62.0;eor
       1792;2021030216;    3;  11.1;  66.0;eor
       1792;2021030217;    3;   9.6;  73.0;eor
       1792;2021030218;    3;   7.9;  79.0;eor
       1792;2021030219;    3;   7.7;  81.0;eor
       1792;2021030220;    3;   6.8;  85.0;eor
       1792;2021030221;    3;   4.8;  92.0;eor
       1792;2021030222;    3;   4.7;  92.0;eor
       1792;2021030223;    3;   4.7;  96.0;eor
       1792;2021030300;    3;   3.1;  99.0;eor
       1792;2021030301;    3;   1.8;  98.0;eor
       1792;2021030302;    3;   1.0; 100.0;eor
       1792;2021030303;    3;   0.3; 100.0;eor
       1792;2021030304;    3;   0.1;  99.0;eor
       1792;2021030305;    3;  -0.6;  99.0;eor
       1792;2021030306;    3;  -0.3;  99.0;eor
       1792;2021030307;    3;  -0.1;  98.0;eor
       1792;2021030308;    3;   2.4;  94.0;eor
       1792;2021030309;    3;   5.2;  88.0;eor
       1792;2021030310;    3;   8.8;  76.0;eor
       1792;2021030311;    3;  10.2;  72.0;eor
       1792;2021030312;    3;  12.3;  64.0;eor
       1792;2021030313;    3;  12.9;  61.0;eor
       1792;2021030314;    3;  12.8;  62.0;eor
       1792;2021030315;    3;  12.2;  60.0;eor
       1792;2021030316;    3;  11.2;  62.0;eor
       1792;2021030317;    3;   9.0;  77.0;eor
       1792;2021030318;    3;   6.5;  87.0;eor
       1792;2021030319;    3;   5.0;  91.0;eor
       1792;2021030320;    3;   4.2;  93.0;eor
       1792;2021030321;    3;   3.8;  94.0;eor
       1792;2021030322;    3;   3.4;  95.0;eor
       1792;2021030323;    3;   2.9;  96.0;eor
       1792;2021030400;    3;   2.7;  97.0;eor
       1792;2021030401;    3;   2.2;  97.0;eor
       1792;2021030402;    3;   2.3;  98.0;eor
       1792;2021030403;    3;   2.2;  97.0;eor
       1792;2021030404;    3;   2.2;  97.0;eor
       1792;2021030405;    3;   2.3;  97.0;eor
       1792;2021030406;    3;   2.5;  98.0;eor
       1792;2021030407;    3;   2.3;  97.0;eor
       1792;2021030408;    3;   2.4;  96.0;eor
       1792;2021030409;    3;   3.0;  93.0;eor
       1792;2021030410;    3;   3.7;  89.0;eor
       1792;2021030411;    3;   4.1;  86.0;eor
       1792;2021030412;    3;   4.4;  86.0;eor
       1792;2021030413;    3;   4.5;  88.0;eor
       1792;2021030414;    3;   5.2;  86.0;eor
       1792;2021030415;    3;   5.5;  73.0;eor
       1792;2021030416;    3;   4.7;  74.0;eor
       1792;2021030417;    3;   4.5;  72.0;eor
       1792;2021030418;    3;   4.0;  76.0;eor
       1792;2021030419;    3;   3.8;  84.0;eor
       1792;2021030420;    3;   3.6;  90.0;eor
       1792;2021030421;    3;   3.0;  88.0;eor
       1792;2021030422;    3;   3.0;  80.0;eor
       1792;2021030423;    3;   1.6;  77.0;eor
       1792;2021030500;    3;   0.7;  74.0;eor
       1792;2021030501;    3;   0.1;  72.0;eor
       1792;2021030502;    3;  -0.3;  72.0;eor
       1792;2021030503;    3;  -1.0;  77.0;eor
       1792;2021030504;    3;  -1.5;  80.0;eor
       1792;2021030505;    3;  -1.6;  82.0;eor
       1792;2021030506;    3;  -2.4;  86.0;eor
       1792;2021030507;    3;  -1.6;  82.0;eor
       1792;2021030508;    3;   1.0;  67.0;eor
       1792;2021030509;    3;   2.4;  61.0;eor
       1792;2021030510;    3;   3.9;  50.0;eor
       1792;2021030511;    3;   5.3;  54.0;eor
       1792;2021030512;    3;   5.4;  48.0;eor
       1792;2021030513;    3;   6.3;  48.0;eor
       1792;2021030514;    3;   6.0;  47.0;eor
       1792;2021030515;    3;   7.1;  43.0;eor
       1792;2021030516;    3;   6.6;  45.0;eor
       1792;2021030517;    3;   5.1;  51.0;eor
       1792;2021030518;    3;   3.0;  64.0;eor
       1792;2021030519;    3;   1.2;  74.0;eor
       1792;2021030520;    3;   0.5;  79.0;eor
       1792;2021030521;    3;  -1.4;  85.0;eor
       1792;2021030522;    3;  -1.1;  88.0;eor
       1792;2021030523;    3;  -1.5;  90.0;eor
       1792;2021030600;    3;  -1.6;  92.0;eor
       1792;2021030601;    3;  -1.4;  94.0;eor
       1792;2021030602;    3;  -2.2;  95.0;eor
       1792;2021030603;    3;  -1.4;  97.0;eor
       1792;2021030604;    3;  -0.4;  92.0;eor
       1792;2021030605;    3;   0.2;  92.0;eor
       1792;2021030606;    3;   0.0;  93.0;eor
       1792;2021030607;    3;   0.4;  94.0;eor
       1792;2021030608;    3;   1.8;  85.0;eor
       1792;2021030609;    3;   3.0;  81.0;eor
       1792;2021030610;    3;   4.6;  77.0;eor
       1792;2021030611;    3;   7.0;  68.0;eor
       1792;2021030612;    3;   6.7;  67.0;eor
       1792;2021030613;    3;   7.2;  65.0;eor
       1792;2021030614;    3;   6.4;  66.0;eor
       1792;2021030615;    3;   8.3;  57.0;eor
       1792;2021030616;    3;   5.8;  72.0;eor
       1792;2021030617;    3;   5.4;  74.0;eor
       1792;2021030618;    3;   4.4;  76.0;eor
       1792;2021030619;    3;   4.2;  75.0;eor
       1792;2021030620;    3;   4.1;  79.0;eor
       1792;2021030621;    3;   3.8;  76.0;eor
       1792;2021030622;    3;   1.9;  84.0;eor
       1792;2021030623;    3;   0.3;  89.0;eor
       1792;2021030700;    3;  -1.2;  93.0;eor
       1792;2021030701;    3;  -1.6;  95.0;eor
       1792;2021030702;    3;  -1.5;  95.0;eor
       1792;2021030703;    3;  -2.2;  97.0;eor
       1792;2021030704;    3;  -1.6;  97.0;eor
       1792;2021030705;    3;  -0.1;  92.0;eor
       1792;2021030706;    3;   0.9;  87.0;eor
       1792;2021030707;    3;   1.2;  82.0;eor
       1792;2021030708;    3;   1.6;  83.0;eor
       1792;2021030709;    3;   2.3;  80.0;eor
       1792;2021030710;    3;   2.7;  78.0;eor
       1792;2021030711;    3;   3.8;  69.0;eor
       1792;2021030712;    3;   4.9;  61.0;eor
       1792;2021030713;    3;   4.8;  63.0;eor
       1792;2021030714;    3;   4.8;  62.0;eor
       1792;2021030715;    3;   4.7;  66.0;eor
       1792;2021030716;    3;   4.7;  68.0;eor
       1792;2021030717;    3;   4.4;  72.0;eor
       1792;2021030718;    3;   4.2;  77.0;eor
       1792;2021030719;    3;   3.7;  80.0;eor
       1792;2021030720;    3;   3.6;  82.0;eor
       1792;2021030721;    3;   3.6;  85.0;eor
       1792;2021030722;    3;   3.7;  86.0;eor
       1792;2021030723;    3;   3.6;  88.0;eor
       1792;2021030800;    3;   3.4;  93.0;eor
       1792;2021030801;    3;   3.2;  97.0;eor
       1792;2021030802;    3;   3.1;  95.0;eor
       1792;2021030803;    3;   2.8;  93.0;eor
       1792;2021030804;    3;   2.5;  92.0;eor
       1792;2021030805;    3;   2.0;  95.0;eor
       1792;2021030806;    3;   1.5;  96.0;eor
       1792;2021030807;    3;   1.3;  91.0;eor
       1792;2021030808;    3;   2.6;  83.0;eor
       1792;2021030809;    3;   3.9;  79.0;eor
       1792;2021030810;    3;   4.8;  64.0;eor
       1792;2021030811;    3;   5.3;  61.0;eor
       1792;2021030812;    3;   5.6;  62.0;eor
       1792;2021030813;    3;   6.6;  56.0;eor
       1792;2021030814;    3;   6.6;  53.0;eor
       1792;2021030815;    3;   6.9;  51.0;eor
       1792;2021030816;    3;   6.7;  56.0;eor
       1792;2021030817;    3;   6.2;  63.0;eor
       1792;2021030818;    3;   4.9;  78.0;eor
       1792;2021030819;    3;   4.4;  83.0;eor
       1792;2021030820;    3;   4.0;  89.0;eor
       1792;2021030821;    3;   3.8;  93.0;eor
       1792;2021030822;    3;   3.7;  95.0;eor
       1792;2021030823;    3;   3.6;  97.0;eor
       1792;2021030900;    3;   3.7;  96.0;eor
       1792;2021030901;    3;   3.7;  97.0;eor
       1792;2021030902;    3;   3.4;  95.0;eor
       1792;2021030903;    3;   3.1;  96.0;eor
       1792;2021030904;    3;   2.5;  94.0;eor
       1792;2021030905;    3;   2.3;  96.0;eor
       1792;2021030906;    3;   2.0;  96.0;eor
       1792;2021030907;    3;   2.2;  96.0;eor
       1792;2021030908;    3;   2.5;  98.0;eor
       1792;2021030909;    3;   2.9;  99.0;eor
       1792;2021030910;    3;   3.5;  99.0;eor
       1792;2021030911;    3;   3.9;  99.0;eor
       1792;2021030912;    3;   4.5;  97.0;eor
       1792;2021030913;    3;   4.6;  92.0;eor
       1792;2021030914;    3;   4.7;  90.0;eor
       1792;2021030915;    3;   4.5;  92.0;eor
       1792;2021030916;    3;   4.3;  93.0;eor
       1792;2021030917;    3;   4.1;  93.0;eor
       1792;2021030918;    3;   3.9;  95.0;eor
       1792;2021030919;    3;   3.7;  96.0;eor
       1792;2021030920;    3;   3.5;  97.0;eor
       1792;2021030921;    3;   3.4;  96.0;eor
       1792;2021030922;    3;   3.3;  98.0;eor
       1792;2021030923;    3;   3.1;  98.0;eor
       1792;2021031000;    3;   3.1;  98.0;eor
       1792;2021031001;    3;   2.9;  98.0;eor
       1792;2021031002;    3;   2.7;  96.0;eor
       1792;2021031003;    3;   2.7;  99.0;eor
       1792;2021031004;    3;   2.7;  99.0;eor
       1792;2021031005;    3;   2.7;  98.0;eor
       1792;2021031006;    3;   2.5;  99.0;eor
       1792;2021031007;    3;   2.6;  98.0;eor
       1792;2021031008;    3;   3.3;  96.0;eor
       1792;2021031009;    3;   4.1;  94.0;eor
       1792;2021031010;    3;   5.0;  87.0;eor
       1792;2021031011;    3;   6.0;  86.0;eor
       1792;2021031012;    3;   6.4;  85.0;eor
       1792;2021031013;    3;   7.1;  84.0;eor
       1792;2021031014;    3;   7.6;  82.0;eor
       1792;2021031015;    3;   7.8;  80.0;eor
       1792;2021031016;    3;   7.8;  79.0;eor
       1792;2021031017;    3;   7.6;  77.0;eor
       1792;2021031018;    3;   7.8;  73.0;eor
       1792;2021031019;    3;   7.7;  75.0;eor
       1792;2021031020;    3;   8.5;  68.0;eor
       1792;2021031021;    3;   8.6;  67.0;eor
       1792;2021031022;    3;   6.7;  86.0;eor
       1792;2021031023;    3;   6.0;  90.0;eor
       1792;2021031100;    3;   5.8;  94.0;eor
       1792;2021031101;    3;   6.1;  93.0;eor
       1792;2021031102;    3;   6.4;  93.0;eor
       1792;2021031103;    3;   6.6;  94.0;eor
       1792;2021031104;    3;   6.6;  97.0;eor
       1792;2021031105;    3;   7.0;  95.0;eor
       1792;2021031106;    3;   7.7;  93.0;eor
       1792;2021031107;    3;   8.4;  91.0;eor
       1792;2021031108;    3;   9.6;  85.0;eor
       1792;2021031109;    3;  10.6;  78.0;eor
       1792;2021031110;    3;  10.5;  79.0;eor
       1792;2021031111;    3;  10.3;  74.0;eor
       1792;2021031112;    3;  10.0;  78.0;eor
       1792;2021031113;    3;   8.2;  90.0;eor
       1792;2021031114;    3;   9.4;  84.0;eor
       1792;2021031115;    3;   9.8;  74.0;eor
       1792;2021031116;    3;   9.7;  70.0;eor
       1792;2021031117;    3;   9.4;  72.0;eor
       1792;2021031118;    3;   9.0;  74.0;eor
       1792;2021031119;    3;   8.8;  72.0;eor
       1792;2021031120;    3;   7.1;  77.0;eor
       1792;2021031121;    3;   5.2;  88.0;eor
       1792;2021031122;    3;   5.8;  87.0;eor
       1792;2021031123;    3;   5.6;  82.0;eor
       1792;2021031200;    3;   6.2;  82.0;eor
       1792;2021031201;    3;   6.7;  79.0;eor
       1792;2021031202;    3;   6.6;  77.0;eor
       1792;2021031203;    3;   6.4;  77.0;eor
       1792;2021031204;    3;   5.9;  78.0;eor
       1792;2021031205;    3;   5.5;  78.0;eor
       1792;2021031206;    3;   4.8;  81.0;eor
       1792;2021031207;    3;   5.1;  80.0;eor
       1792;2021031208;    3;   6.0;  78.0;eor
       1792;2021031209;    3;   7.1;  73.0;eor
       1792;2021031210;    3;   7.5;  72.0;eor
       1792;2021031211;    3;   8.6;  69.0;eor
       1792;2021031212;    3;   7.4;  78.0;eor
       1792;2021031213;    3;   6.6;  87.0;eor
       1792;2021031214;    3;   7.5;  81.0;eor
       1792;2021031215;    3;   7.7;  82.0;eor
       1792;2021031216;    3;   6.8;  87.0;eor
       1792;2021031217;    3;   3.3;  96.0;eor
       1792;2021031218;    3;   4.4;  94.0;eor
       1792;2021031219;    3;   5.2;  89.0;eor
       1792;2021031220;    3;   4.5;  86.0;eor
       1792;2021031221;    3;   4.2;  92.0;eor
       1792;2021031222;    3;   4.8;  92.0;eor
       1792;2021031223;    3;   5.4;  87.0;eor
       1792;2021031300;    3;   5.7;  84.0;eor
       1792;2021031301;    3;   5.7;  84.0;eor
       1792;2021031302;    3;   5.5;  84.0;eor
       1792;2021031303;    3;   5.9;  83.0;eor
       1792;2021031304;    3;   6.2;  83.0;eor
       1792;2021031305;    3;   5.4;  93.0;eor
       1792;2021031306;    3;   5.8;  92.0;eor
       1792;2021031307;    3;   6.4;  92.0;eor
       1792;2021031308;    3;   6.7;  86.0;eor
       1792;2021031309;    3;   7.4;  77.0;eor
       1792;2021031310;    3;   7.7;  73.0;eor
       1792;2021031311;    3;   5.0;  89.0;eor
       1792;2021031312;    3;   6.5;  81.0;eor
       1792;2021031313;    3;   7.8;  72.0;eor
       1792;2021031314;    3;   8.0;  68.0;eor
       1792;2021031315;    3;   7.9;  72.0;eor
       1792;2021031316;    3;   6.2;  81.0;eor
       1792;2021031317;    3;   6.8;  75.0;eor
       1792;2021031318;    3;   5.4;  89.0;eor
       1792;2021031319;    3;   6.4;  75.0;eor
       1792;2021031320;    3;   6.2;  73.0;eor
       1792;2021031321;    3;   6.1;  76.0;eor
       1792;2021031322;    3;   6.2;  75.0;eor
       1792;2021031323;    3;   3.2;  93.0;eor
       1792;2021031400;    3;   3.8;  96.0;eor
       1792;2021031401;    3;   5.2;  86.0;eor
       1792;2021031402;    3;   5.4;  83.0;eor
       1792;2021031403;    3;   5.4;  84.0;eor
       1792;2021031404;    3;   5.4;  84.0;eor
       1792;2021031405;    3;   5.4;  84.0;eor
       1792;2021031406;    3;   4.9;  85.0;eor
       1792;2021031407;    3;   4.7;  87.0;eor
       1792;2021031408;    3;   5.2;  85.0;eor
       1792;2021031409;    3;   6.8;  77.0;eor
       1792;2021031410;    3;   7.4;  75.0;eor
       1792;2021031411;    3;   7.8;  69.0;eor
       1792;2021031412;    3;   6.9;  86.0;eor
       1792;2021031413;    3;   8.6;  67.0;eor
       1792;2021031414;    3;   8.4;  69.0;eor
       1792;2021031415;    3;   8.5;  66.0;eor
       1792;2021031416;    3;   8.3;  67.0;eor
       1792;2021031417;    3;   7.4;  72.0;eor
       1792;2021031418;    3;   6.2;  76.0;eor
       1792;2021031419;    3;   5.5;  80.0;eor
       1792;2021031420;    3;   5.3;  82.0;eor
       1792;2021031421;    3;   4.9;  87.0;eor
       1792;2021031422;    3;   5.0;  85.0;eor
       1792;2021031423;    3;   4.6;  96.0;eor
       1792;2021031500;    3;   4.5;  94.0;eor
       1792;2021031501;    3;   3.8;  96.0;eor
       1792;2021031502;    3;   3.7;  97.0;eor
       1792;2021031503;    3;   3.4;  97.0;eor
       1792;2021031504;    3;   3.4;  98.0;eor
       1792;2021031505;    3;   3.0;  99.0;eor
       1792;2021031506;    3;   2.8;  99.0;eor
       1792;2021031507;    3;   3.8;  97.0;eor
       1792;2021031508;    3;   5.0;  94.0;eor
       1792;2021031509;    3;   6.0;  90.0;eor
       1792;2021031510;    3;   6.1;  91.0;eor
       1792;2021031511;    3;   7.2;  83.0;eor
       1792;2021031512;    3;   7.7;  72.0;eor
       1792;2021031513;    3;   8.2;  70.0;eor
       1792;2021031514;    3;   7.8;  65.0;eor
       1792;2021031515;    3;   7.5;  75.0;eor
       1792;2021031516;    3;   7.3;  71.0;eor
       1792;2021031517;    3;   6.8;  74.0;eor
       1792;2021031518;    3;   6.3;  75.0;eor
       1792;2021031519;    3;   6.2;  79.0;eor
       1792;2021031520;    3;   6.0;  80.0;eor
       1792;2021031521;    3;   5.8;  80.0;eor
       1792;2021031522;    3;   5.4;  81.0;eor
       1792;2021031523;    3;   5.2;  81.0;eor
       1792;2021031600;    3;   4.8;  84.0;eor
       1792;2021031601;    3;   4.7;  84.0;eor
       1792;2021031602;    3;   5.0;  83.0;eor
       1792;2021031603;    3;   5.1;  80.0;eor
       1792;2021031604;    3;   5.3;  78.0;eor
       1792;2021031605;    3;   5.1;  84.0;eor
       1792;2021031606;    3;   4.6;  92.0;eor
       1792;2021031607;    3;   5.0;  85.0;eor
       1792;2021031608;    3;   6.1;  79.0;eor
       1792;2021031609;    3;   6.2;  78.0;eor
       1792;2021031610;    3;   6.9;  75.0;eor
       1792;2021031611;    3;   6.8;  73.0;eor
       1792;2021031612;    3;   8.4;  63.0;eor
       1792;2021031613;    3;   8.4;  65.0;eor
       1792;2021031614;    3;   8.2;  60.0;eor
       1792;2021031615;    3;   7.6;  64.0;eor
       1792;2021031616;    3;   8.0;  57.0;eor
       1792;2021031617;    3;   6.8;  66.0;eor
       1792;2021031618;    3;   5.6;  68.0;eor
       1792;2021031619;    3;   4.7;  73.0;eor
       1792;2021031620;    3;   3.2;  81.0;eor
       1792;2021031621;    3;   4.0;  81.0;eor
       1792;2021031622;    3;   3.9;  92.0;eor
       1792;2021031623;    3;   4.0;  96.0;eor
       1792;2021031700;    3;   4.1;  95.0;eor
       1792;2021031701;    3;   2.8;  91.0;eor
       1792;2021031702;    3;   2.3;  95.0;eor
       1792;2021031703;    3;   2.6;  95.0;eor
       1792;2021031704;    3;   2.6;  92.0;eor
       1792;2021031705;    3;   2.4;  95.0;eor
       1792;2021031706;    3;   2.5;  94.0;eor
       1792;2021031707;    3;   3.0;  90.0;eor
       1792;2021031708;    3;   3.6;  86.0;eor
       1792;2021031709;    3;   4.6;  81.0;eor
       1792;2021031710;    3;   5.7;  71.0;eor
       1792;2021031711;    3;   5.8;  70.0;eor
       1792;2021031712;    3;   6.0;  71.0;eor
       1792;2021031713;    3;   6.5;  69.0;eor
       1792;2021031714;    3;   7.2;  63.0;eor
       1792;2021031715;    3;   7.8;  62.0;eor
       1792;2021031716;    3;   6.9;  65.0;eor
       1792;2021031717;    3;   6.2;  69.0;eor
       1792;2021031718;    3;   4.5;  77.0;eor
       1792;2021031719;    3;   3.9;  80.0;eor
       1792;2021031720;    3;   3.0;  85.0;eor
       1792;2021031721;    3;   2.1;  89.0;eor
       1792;2021031722;    3;   0.9;  92.0;eor
       1792;2021031723;    3;   1.0;  95.0;eor
       1792;2021031800;    3;   0.7;  97.0;eor
       1792;2021031801;    3;   1.2;  98.0;eor
       1792;2021031802;    3;   1.9;  96.0;eor
       1792;2021031803;    3;   2.0;  97.0;eor
       1792;2021031804;    3;   2.0;  97.0;eor
       1792;2021031805;    3;   1.5;  96.0;eor
       1792;2021031806;    3;   0.9;  98.0;eor
       1792;2021031807;    3;   0.8;  98.0;eor
       1792;2021031808;    3;   2.8;  91.0;eor
       1792;2021031809;    3;   3.5;  91.0;eor
       1792;2021031810;    3;   4.3;  87.0;eor
       1792;2021031811;    3;   4.2;  90.0;eor
       1792;2021031812;    3;   4.4;  93.0;eor
       1792;2021031813;    3;   5.0;  89.0;eor
       1792;2021031814;    3;   5.9;  85.0;eor
       1792;2021031815;    3;   6.4;  77.0;eor
       1792;2021031816;    3;   6.5;  72.0;eor
       1792;2021031817;    3;   5.9;  76.0;eor
       1792;2021031818;    3;   5.2;  77.0;eor
       1792;2021031819;    3;   4.6;  81.0;eor
       1792;2021031820;    3;   3.8;  81.0;eor
       1792;2021031821;    3;   3.0;  84.0;eor
       1792;2021031822;    3;   1.8;  90.0;eor
       1792;2021031823;    3;   1.6;  92.0;eor
       1792;2021031900;    3;   1.0;  93.0;eor
       1792;2021031901;    3;   0.7;  89.0;eor
       1792;2021031902;    3;   0.4;  88.0;eor
       1792;2021031903;    3;   0.0;  88.0;eor
       1792;2021031904;    3;  -1.3;  93.0;eor
       1792;2021031905;    3;  -1.7;  94.0;eor
       1792;2021031906;    3;  -2.0;  96.0;eor
       1792;2021031907;    3;   0.0;  86.0;eor
       1792;2021031908;    3;   3.2;  70.0;eor
       1792;2021031909;    3;   4.3;  62.0;eor
       1792;2021031910;    3;   5.6;  57.0;eor
       1792;2021031911;    3;   7.0;  59.0;eor
       1792;2021031912;    3;   6.7;  63.0;eor
       1792;2021031913;    3;   7.2;  61.0;eor
       1792;2021031914;    3;   6.7;  62.0;eor
       1792;2021031915;    3;   6.7;  60.0;eor
       1792;2021031916;    3;   6.5;  59.0;eor
       1792;2021031917;    3;   6.8;  57.0;eor
       1792;2021031918;    3;   4.8;  69.0;eor
       1792;2021031919;    3;   3.5;  77.0;eor
       1792;2021031920;    3;   3.2;  76.0;eor
       1792;2021031921;    3;   1.5;  81.0;eor
       1792;2021031922;    3;   1.4;  76.0;eor
       1792;2021031923;    3;   0.4;  78.0;eor
       1792;2021032000;    3;  -1.1;  87.0;eor
       1792;2021032001;    3;  -1.0;  80.0;eor
       1792;2021032002;    3;  -2.2;  87.0;eor
       1792;2021032003;    3;  -2.7;  84.0;eor
       1792;2021032004;    3;  -3.2;  89.0;eor
       1792;2021032005;    3;  -3.0;  90.0;eor
       1792;2021032006;    3;  -2.2;  90.0;eor
       1792;2021032007;    3;  -1.6;  89.0;eor
       1792;2021032008;    3;  -0.2;  75.0;eor
       1792;2021032009;    3;   1.7;  68.0;eor
       1792;2021032010;    3;   3.5;  65.0;eor
       1792;2021032011;    3;   4.8;  67.0;eor
       1792;2021032012;    3;   6.1;  63.0;eor
       1792;2021032013;    3;   6.6;  65.0;eor
       1792;2021032014;    3;   6.8;  64.0;eor
       1792;2021032015;    3;   6.6;  68.0;eor
       1792;2021032016;    3;   6.2;  77.0;eor
       1792;2021032017;    3;   5.2;  93.0;eor
       1792;2021032018;    3;   5.3;  93.0;eor
       1792;2021032019;    3;   5.2;  98.0;eor
       1792;2021032020;    3;   5.3;  97.0;eor
       1792;2021032021;    3;   5.2;  97.0;eor
       1792;2021032022;    3;   4.9;  97.0;eor
       1792;2021032023;    3;   4.9;  99.0;eor
       1792;2021032100;    3;   5.3;  98.0;eor
       1792;2021032101;    3;   5.6;  97.0;eor
       1792;2021032102;    3;   5.7;  99.0;eor
       1792;2021032103;    3;   5.8;  98.0;eor
       1792;2021032104;    3;   5.6;  96.0;eor
       1792;2021032105;    3;   5.6;  96.0;eor
       1792;2021032106;    3;   5.4;  93.0;eor
       1792;2021032107;    3;   5.6;  81.0;eor
       1792;2021032108;    3;   5.6;  77.0;eor
       1792;2021032109;    3;   5.9;  74.0;eor
       1792;2021032110;    3;   6.4;  73.0;eor
       1792;2021032111;    3;   6.6;  70.0;eor
       1792;2021032112;    3;   7.2;  64.0;eor
       1792;2021032113;    3;   6.9;  66.0;eor
       1792;2021032114;    3;   7.0;  66.0;eor
       1792;2021032115;    3;   6.4;  69.0;eor
       1792;2021032116;    3;   6.1;  69.0;eor
       1792;2021032117;    3;   5.8;  71.0;eor
       1792;2021032118;    3;   5.4;  72.0;eor
       1792;2021032119;    3;   5.2;  74.0;eor
       1792;2021032120;    3;   5.1;  78.0;eor
       1792;2021032121;    3;   5.1;  80.0;eor
       1792;2021032122;    3;   4.8;  84.0;eor
       1792;2021032123;    3;   4.4;  85.0;eor
       1792;2021032200;    3;   4.5;  87.0;eor
       1792;2021032201;    3;   4.6;  87.0;eor
       1792;2021032202;    3;   4.6;  89.0;eor
       1792;2021032203;    3;   4.7;  93.0;eor
       1792;2021032204;    3;   4.7;  96.0;eor
       1792;2021032205;    3;   4.6;  97.0;eor
       1792;2021032206;    3;   4.5;  98.0;eor
       1792;2021032207;    3;   4.5;  96.0;eor
