STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
      15207;2016080615;    3;  19.2;  59.0;eor
      15207;2016080616;    3;  19.6;  60.0;eor
      15207;2016080617;    3;  19.9;  57.0;eor
      15207;2016080618;    3;  19.0;  61.0;eor
      15207;2016080619;    3;  17.2;  76.0;eor
      15207;2016080620;    3;  16.8;  77.0;eor
      15207;2016080621;    3;  16.3;  80.0;eor
      15207;2016080622;    3;  15.9;  80.0;eor
      15207;2016080623;    3;  14.7;  84.0;eor
      15207;2016080700;    3;  13.5;  89.0;eor
      15207;2016080701;    3;  13.5;  91.0;eor
      15207;2016080702;    3;  11.8;  95.0;eor
      15207;2016080703;    3;  12.1;  95.0;eor
      15207;2016080704;    3;  11.8;  96.0;eor
      15207;2016080705;    3;  11.5;  98.0;eor
      15207;2016080706;    3;  14.5;  85.0;eor
      15207;2016080707;    3;  15.8;  73.0;eor
      15207;2016080708;    3;  17.3;  60.0;eor
      15207;2016080709;    3;  19.2;  48.0;eor
      15207;2016080710;    3;  20.5;  41.0;eor
      15207;2016080711;    3;  21.5;  37.0;eor
      15207;2016080712;    3;  23.0;  38.0;eor
      15207;2016080713;    3;  23.7;  45.0;eor
      15207;2016080714;    3;  24.5;  46.0;eor
      15207;2016080715;    3;  24.8;  47.0;eor
      15207;2016080716;    3;  25.0;  44.0;eor
      15207;2016080717;    3;  24.8;  42.0;eor
      15207;2016080718;    3;  23.7;  51.0;eor
      15207;2016080719;    3;  20.3;  69.0;eor
      15207;2016080720;    3;  18.3;  76.0;eor
      15207;2016080721;    3;  18.1;  74.0;eor
      15207;2016080722;    3;  19.9;  64.0;eor
      15207;2016080723;    3;  18.8;  73.0;eor
      15207;2016080800;    3;  17.8;  75.0;eor
      15207;2016080801;    3;  18.1;  77.0;eor
      15207;2016080802;    3;  17.5;  81.0;eor
      15207;2016080803;    3;  18.4;  76.0;eor
      15207;2016080804;    3;  18.5;  77.0;eor
      15207;2016080805;    3;  18.0;  79.0;eor
      15207;2016080806;    3;  18.0;  79.0;eor
      15207;2016080807;    3;  19.7;  75.0;eor
      15207;2016080808;    3;  20.7;  68.0;eor
      15207;2016080809;    3;  21.8;  53.0;eor
      15207;2016080810;    3;  21.7;  47.0;eor
      15207;2016080811;    3;  22.4;  48.0;eor
      15207;2016080812;    3;  21.8;  56.0;eor
      15207;2016080813;    3;  22.0;  54.0;eor
      15207;2016080814;    3;  21.3;  57.0;eor
      15207;2016080815;    3;  20.3;  61.0;eor
      15207;2016080816;    3;  18.2;  67.0;eor
      15207;2016080817;    3;  17.9;  68.0;eor
      15207;2016080818;    3;  18.2;  62.0;eor
      15207;2016080819;    3;  17.1;  67.0;eor
      15207;2016080820;    3;  15.3;  76.0;eor
      15207;2016080821;    3;  15.3;  77.0;eor
      15207;2016080822;    3;  14.8;  75.0;eor
      15207;2016080823;    3;  14.0;  78.0;eor
      15207;2016080900;    3;  12.6;  82.0;eor
      15207;2016080901;    3;  12.0;  88.0;eor
      15207;2016080902;    3;  12.3;  85.0;eor
      15207;2016080903;    3;  11.9;  87.0;eor
      15207;2016080904;    3;  11.9;  86.0;eor
      15207;2016080905;    3;  12.5;  82.0;eor
      15207;2016080906;    3;  12.6;  81.0;eor
      15207;2016080907;    3;  14.1;  75.0;eor
      15207;2016080908;    3;  14.6;  66.0;eor
      15207;2016080909;    3;  16.4;  58.0;eor
      15207;2016080910;    3;  16.8;  49.0;eor
      15207;2016080911;    3;  17.3;  53.0;eor
      15207;2016080912;    3;  17.2;  48.0;eor
      15207;2016080913;    3;  17.5;  50.0;eor
      15207;2016080914;    3;  17.2;  53.0;eor
      15207;2016080915;    3;  17.1;  49.0;eor
      15207;2016080916;    3;  15.9;  58.0;eor
      15207;2016080917;    3;  16.0;  59.0;eor
      15207;2016080918;    3;  14.5;  66.0;eor
      15207;2016080919;    3;  13.5;  67.0;eor
      15207;2016080920;    3;  12.8;  73.0;eor
      15207;2016080921;    3;  12.0;  78.0;eor
      15207;2016080922;    3;  10.5;  82.0;eor
      15207;2016080923;    3;   9.5;  89.0;eor
      15207;2016081000;    3;  10.8;  83.0;eor
      15207;2016081001;    3;   9.8;  85.0;eor
      15207;2016081002;    3;  10.3;  83.0;eor
      15207;2016081003;    3;  10.3;  83.0;eor
      15207;2016081004;    3;  10.1;  84.0;eor
      15207;2016081005;    3;  10.0;  84.0;eor
      15207;2016081006;    3;  10.7;  81.0;eor
      15207;2016081007;    3;  10.8;  80.0;eor
      15207;2016081008;    3;   9.3;  89.0;eor
      15207;2016081009;    3;  11.0;  80.0;eor
      15207;2016081010;    3;  11.7;  73.0;eor
      15207;2016081011;    3;  13.0;  65.0;eor
      15207;2016081012;    3;  13.5;  62.0;eor
      15207;2016081013;    3;  13.1;  57.0;eor
      15207;2016081014;    3;  14.9;  49.0;eor
      15207;2016081015;    3;  15.7;  46.0;eor
      15207;2016081016;    3;  14.9;  48.0;eor
      15207;2016081017;    3;  14.5;  51.0;eor
      15207;2016081018;    3;  13.1;  57.0;eor
      15207;2016081019;    3;  11.1;  65.0;eor
      15207;2016081020;    3;   9.7;  76.0;eor
      15207;2016081021;    3;   8.9;  80.0;eor
      15207;2016081022;    3;   7.9;  83.0;eor
      15207;2016081023;    3;   7.5;  84.0;eor
      15207;2016081100;    3;   6.9;  87.0;eor
      15207;2016081101;    3;   6.8;  86.0;eor
      15207;2016081102;    3;   7.6;  82.0;eor
      15207;2016081103;    3;   5.2;  93.0;eor
      15207;2016081104;    3;   4.7;  95.0;eor
      15207;2016081105;    3;   5.0;  95.0;eor
      15207;2016081106;    3;   8.4;  86.0;eor
      15207;2016081107;    3;   9.2;  80.0;eor
      15207;2016081108;    3;  11.4;  72.0;eor
      15207;2016081109;    3;  12.9;  65.0;eor
      15207;2016081110;    3;  14.3;  55.0;eor
      15207;2016081111;    3;  14.0;  58.0;eor
      15207;2016081112;    3;  14.8;  57.0;eor
      15207;2016081113;    3;  14.9;  54.0;eor
      15207;2016081114;    3;  14.4;  57.0;eor
      15207;2016081115;    3;  14.6;  55.0;eor
      15207;2016081116;    3;  14.6;  54.0;eor
      15207;2016081117;    3;  14.6;  55.0;eor
      15207;2016081118;    3;  14.4;  60.0;eor
      15207;2016081119;    3;  12.3;  81.0;eor
      15207;2016081120;    3;  11.7;  87.0;eor
      15207;2016081121;    3;  11.4;  91.0;eor
      15207;2016081122;    3;  11.3;  92.0;eor
      15207;2016081123;    3;  11.3;  92.0;eor
      15207;2016081200;    3;  11.4;  93.0;eor
      15207;2016081201;    3;  11.3;  95.0;eor
      15207;2016081202;    3;  11.4;  97.0;eor
      15207;2016081203;    3;  11.7;  95.0;eor
      15207;2016081204;    3;  12.0;  95.0;eor
      15207;2016081205;    3;  12.1;  96.0;eor
      15207;2016081206;    3;  12.6;  95.0;eor
      15207;2016081207;    3;  13.4;  94.0;eor
      15207;2016081208;    3;  13.7;  96.0;eor
      15207;2016081209;    3;  14.8;  96.0;eor
      15207;2016081210;    3;  15.8;  95.0;eor
      15207;2016081211;    3;  16.4;  94.0;eor
      15207;2016081212;    3;  17.2;  92.0;eor
      15207;2016081213;    3;  17.4;  89.0;eor
      15207;2016081214;    3;  18.4;  83.0;eor
      15207;2016081215;    3;  17.9;  85.0;eor
      15207;2016081216;    3;  17.9;  86.0;eor
      15207;2016081217;    3;  18.3;  83.0;eor
      15207;2016081218;    3;  18.7;  81.0;eor
      15207;2016081219;    3;  17.6;  89.0;eor
      15207;2016081220;    3;  17.6;  86.0;eor
      15207;2016081221;    3;  17.1;  88.0;eor
      15207;2016081222;    3;  16.9;  88.0;eor
      15207;2016081223;    3;  16.2;  92.0;eor
      15207;2016081300;    3;  15.5;  94.0;eor
      15207;2016081301;    3;  15.0;  96.0;eor
      15207;2016081302;    3;  15.2;  96.0;eor
      15207;2016081303;    3;  14.4;  97.0;eor
      15207;2016081304;    3;  13.6;  97.0;eor
      15207;2016081305;    3;  14.0;  97.0;eor
      15207;2016081306;    3;  15.1;  97.0;eor
      15207;2016081307;    3;  16.8;  92.0;eor
      15207;2016081308;    3;  18.1;  85.0;eor
      15207;2016081309;    3;  20.4;  66.0;eor
      15207;2016081310;    3;  21.9;  57.0;eor
      15207;2016081311;    3;  23.7;  48.0;eor
      15207;2016081312;    3;  23.9;  43.0;eor
      15207;2016081313;    3;  24.7;  39.0;eor
      15207;2016081314;    3;  25.2;  39.0;eor
      15207;2016081315;    3;  25.5;  38.0;eor
      15207;2016081316;    3;  25.1;  40.0;eor
      15207;2016081317;    3;  22.9;  61.0;eor
      15207;2016081318;    3;  20.1;  70.0;eor
      15207;2016081319;    3;  18.5;  71.0;eor
      15207;2016081320;    3;  17.7;  72.0;eor
      15207;2016081321;    3;  16.3;  78.0;eor
      15207;2016081322;    3;  15.0;  85.0;eor
      15207;2016081323;    3;  13.7;  91.0;eor
      15207;2016081400;    3;  14.4;  91.0;eor
      15207;2016081401;    3;  14.0;  92.0;eor
      15207;2016081402;    3;  14.4;  93.0;eor
      15207;2016081403;    3;  14.3;  93.0;eor
      15207;2016081404;    3;  14.1;  96.0;eor
      15207;2016081405;    3;  13.1;  98.0;eor
      15207;2016081406;    3;  14.7;  92.0;eor
      15207;2016081407;    3;  17.2;  83.0;eor
      15207;2016081408;    3;  17.4;  82.0;eor
      15207;2016081409;    3;  19.3;  68.0;eor
      15207;2016081410;    3;  19.5;  68.0;eor
      15207;2016081411;    3;  19.7;  68.0;eor
      15207;2016081412;    3;  20.7;  62.0;eor
      15207;2016081413;    3;  20.9;  59.0;eor
      15207;2016081414;    3;  20.8;  56.0;eor
      15207;2016081415;    3;  21.3;  56.0;eor
      15207;2016081416;    3;  21.1;  57.0;eor
      15207;2016081417;    3;  19.9;  61.0;eor
      15207;2016081418;    3;  18.8;  64.0;eor
      15207;2016081419;    3;  16.3;  74.0;eor
      15207;2016081420;    3;  14.9;  83.0;eor
      15207;2016081421;    3;  13.9;  84.0;eor
      15207;2016081422;    3;  15.0;  78.0;eor
      15207;2016081423;    3;  14.9;  80.0;eor
      15207;2016081500;    3;  13.6;  84.0;eor
      15207;2016081501;    3;  13.7;  83.0;eor
      15207;2016081502;    3;  14.6;  78.0;eor
      15207;2016081503;    3;  14.1;  79.0;eor
      15207;2016081504;    3;  13.0;  84.0;eor
      15207;2016081505;    3;  14.0;  77.0;eor
      15207;2016081506;    3;  14.7;  78.0;eor
      15207;2016081507;    3;  16.5;  75.0;eor
      15207;2016081508;    3;  16.1;  71.0;eor
      15207;2016081509;    3;  17.6;  65.0;eor
      15207;2016081510;    3;  18.2;  61.0;eor
      15207;2016081511;    3;  18.6;  60.0;eor
      15207;2016081512;    3;  19.1;  56.0;eor
      15207;2016081513;    3;  19.6;  55.0;eor
      15207;2016081514;    3;  20.3;  52.0;eor
      15207;2016081515;    3;  19.5;  52.0;eor
      15207;2016081516;    3;  19.8;  50.0;eor
      15207;2016081517;    3;  19.2;  52.0;eor
      15207;2016081518;    3;  18.1;  57.0;eor
      15207;2016081519;    3;  16.2;  64.0;eor
      15207;2016081520;    3;  15.2;  67.0;eor
      15207;2016081521;    3;  14.8;  66.0;eor
      15207;2016081522;    3;  14.4;  68.0;eor
      15207;2016081523;    3;  13.8;  71.0;eor
      15207;2016081600;    3;  13.5;  73.0;eor
      15207;2016081601;    3;  13.8;  73.0;eor
      15207;2016081602;    3;  12.8;  77.0;eor
      15207;2016081603;    3;  11.7;  81.0;eor
      15207;2016081604;    3;  12.4;  79.0;eor
      15207;2016081605;    3;  12.4;  79.0;eor
      15207;2016081606;    3;  13.7;  77.0;eor
      15207;2016081607;    3;  15.7;  71.0;eor
      15207;2016081608;    3;  16.9;  61.0;eor
      15207;2016081609;    3;  18.0;  56.0;eor
      15207;2016081610;    3;  19.1;  49.0;eor
      15207;2016081611;    3;  19.8;  48.0;eor
      15207;2016081612;    3;  20.7;  47.0;eor
      15207;2016081613;    3;  20.6;  47.0;eor
      15207;2016081614;    3;  21.6;  42.0;eor
      15207;2016081615;    3;  21.6;  46.0;eor
      15207;2016081616;    3;  21.4;  44.0;eor
      15207;2016081617;    3;  20.7;  45.0;eor
      15207;2016081618;    3;  19.4;  52.0;eor
      15207;2016081619;    3;  16.7;  63.0;eor
      15207;2016081620;    3;  16.5;  61.0;eor
      15207;2016081621;    3;  16.0;  63.0;eor
      15207;2016081622;    3;  15.4;  67.0;eor
      15207;2016081623;    3;  14.6;  70.0;eor
      15207;2016081700;    3;  14.0;  73.0;eor
      15207;2016081701;    3;  13.3;  75.0;eor
      15207;2016081702;    3;  12.1;  79.0;eor
      15207;2016081703;    3;  11.0;  83.0;eor
      15207;2016081704;    3;  10.8;  85.0;eor
      15207;2016081705;    3;   9.5;  92.0;eor
      15207;2016081706;    3;  13.0;  77.0;eor
      15207;2016081707;    3;  15.0;  75.0;eor
      15207;2016081708;    3;  16.5;  67.0;eor
      15207;2016081709;    3;  17.3;  57.0;eor
      15207;2016081710;    3;  17.7;  52.0;eor
      15207;2016081711;    3;  19.1;  47.0;eor
      15207;2016081712;    3;  19.2;  44.0;eor
      15207;2016081713;    3;  20.5;  40.0;eor
      15207;2016081714;    3;  20.4;  40.0;eor
      15207;2016081715;    3;  20.4;  40.0;eor
      15207;2016081716;    3;  20.5;  42.0;eor
      15207;2016081717;    3;  20.1;  42.0;eor
      15207;2016081718;    3;  19.3;  46.0;eor
      15207;2016081719;    3;  15.3;  64.0;eor
      15207;2016081720;    3;  13.1;  72.0;eor
      15207;2016081721;    3;  13.2;  69.0;eor
      15207;2016081722;    3;  11.0;  77.0;eor
      15207;2016081723;    3;  10.5;  80.0;eor
      15207;2016081800;    3;   9.9;  83.0;eor
      15207;2016081801;    3;   9.5;  86.0;eor
      15207;2016081802;    3;   9.5;  85.0;eor
      15207;2016081803;    3;   9.8;  83.0;eor
      15207;2016081804;    3;   9.5;  84.0;eor
      15207;2016081805;    3;   8.8;  87.0;eor
      15207;2016081806;    3;  11.8;  77.0;eor
      15207;2016081807;    3;  14.6;  69.0;eor
      15207;2016081808;    3;  16.4;  58.0;eor
      15207;2016081809;    3;  18.4;  51.0;eor
      15207;2016081810;    3;  19.9;  46.0;eor
      15207;2016081811;    3;  20.5;  38.0;eor
      15207;2016081812;    3;  22.1;  36.0;eor
      15207;2016081813;    3;  22.7;  32.0;eor
      15207;2016081814;    3;  23.4;  28.0;eor
      15207;2016081815;    3;  23.4;  29.0;eor
      15207;2016081816;    3;  23.6;  33.0;eor
      15207;2016081817;    3;  22.9;  33.0;eor
      15207;2016081818;    3;  20.1;  46.0;eor
      15207;2016081819;    3;  15.6;  62.0;eor
      15207;2016081820;    3;  16.3;  56.0;eor
      15207;2016081821;    3;  13.6;  70.0;eor
      15207;2016081822;    3;  16.9;  51.0;eor
      15207;2016081823;    3;  16.4;  55.0;eor
      15207;2016081900;    3;  13.0;  71.0;eor
      15207;2016081901;    3;  11.4;  78.0;eor
      15207;2016081902;    3;  11.3;  78.0;eor
      15207;2016081903;    3;  10.0;  85.0;eor
      15207;2016081904;    3;  10.4;  81.0;eor
      15207;2016081905;    3;  10.2;  85.0;eor
      15207;2016081906;    3;  13.1;  80.0;eor
      15207;2016081907;    3;  14.9;  70.0;eor
      15207;2016081908;    3;  16.4;  69.0;eor
      15207;2016081909;    3;  18.4;  68.0;eor
      15207;2016081910;    3;  20.6;  62.0;eor
      15207;2016081911;    3;  21.8;  54.0;eor
      15207;2016081912;    3;  22.9;  50.0;eor
      15207;2016081913;    3;  23.4;  51.0;eor
      15207;2016081914;    3;  23.8;  46.0;eor
      15207;2016081915;    3;  23.9;  45.0;eor
      15207;2016081916;    3;  24.1;  45.0;eor
      15207;2016081917;    3;  23.4;  52.0;eor
      15207;2016081918;    3;  22.4;  56.0;eor
      15207;2016081919;    3;  21.8;  60.0;eor
      15207;2016081920;    3;  20.9;  65.0;eor
      15207;2016081921;    3;  20.3;  68.0;eor
      15207;2016081922;    3;  18.8;  75.0;eor
      15207;2016081923;    3;  18.1;  83.0;eor
      15207;2016082000;    3;  18.2;  85.0;eor
      15207;2016082001;    3;  18.1;  86.0;eor
      15207;2016082002;    3;  17.1;  92.0;eor
      15207;2016082003;    3;  16.9;  94.0;eor
      15207;2016082004;    3;  16.8;  89.0;eor
      15207;2016082005;    3;  16.2;  94.0;eor
      15207;2016082006;    3;  17.1;  86.0;eor
      15207;2016082007;    3;  18.6;  78.0;eor
      15207;2016082008;    3;  19.1;  77.0;eor
      15207;2016082009;    3;  20.0;  70.0;eor
      15207;2016082010;    3;  20.1;  69.0;eor
      15207;2016082011;    3;  19.1;  75.0;eor
      15207;2016082012;    3;  19.4;  74.0;eor
      15207;2016082013;    3;  19.8;  71.0;eor
      15207;2016082014;    3;  19.5;  60.0;eor
      15207;2016082015;    3;  17.8;  75.0;eor
      15207;2016082016;    3;  17.6;  76.0;eor
      15207;2016082017;    3;  17.6;  76.0;eor
      15207;2016082018;    3;  17.1;  76.0;eor
      15207;2016082019;    3;  16.0;  76.0;eor
      15207;2016082020;    3;  13.1;  88.0;eor
      15207;2016082021;    3;  14.1;  81.0;eor
      15207;2016082022;    3;  13.0;  87.0;eor
      15207;2016082023;    3;  12.9;  98.0;eor
      15207;2016082100;    3;  12.8;  97.0;eor
      15207;2016082101;    3;  13.0;  97.0;eor
      15207;2016082102;    3;  13.2;  96.0;eor
      15207;2016082103;    3;  13.5;  94.0;eor
      15207;2016082104;    3;  13.4;  96.0;eor
      15207;2016082105;    3;  13.9;  94.0;eor
      15207;2016082106;    3;  13.9;  90.0;eor
      15207;2016082107;    3;  14.9;  84.0;eor
      15207;2016082108;    3;  15.8;  77.0;eor
      15207;2016082109;    3;  16.5;  72.0;eor
      15207;2016082110;    3;  17.4;  67.0;eor
      15207;2016082111;    3;  18.6;  52.0;eor
      15207;2016082112;    3;  17.9;  55.0;eor
      15207;2016082113;    3;  18.3;  60.0;eor
      15207;2016082114;    3;  17.8;  61.0;eor
      15207;2016082115;    3;  18.5;  58.0;eor
      15207;2016082116;    3;  18.5;  60.0;eor
      15207;2016082117;    3;  18.0;  63.0;eor
      15207;2016082118;    3;  17.1;  65.0;eor
      15207;2016082119;    3;  16.2;  75.0;eor
      15207;2016082120;    3;  15.6;  81.0;eor
      15207;2016082121;    3;  14.7;  87.0;eor
      15207;2016082122;    3;  14.5;  87.0;eor
      15207;2016082123;    3;  14.1;  88.0;eor
      15207;2016082200;    3;  14.1;  92.0;eor
      15207;2016082201;    3;  13.6;  91.0;eor
      15207;2016082202;    3;  13.5;  92.0;eor
      15207;2016082203;    3;  13.2;  95.0;eor
      15207;2016082204;    3;  12.7;  95.0;eor
      15207;2016082205;    3;  13.4;  96.0;eor
      15207;2016082206;    3;  14.0;  92.0;eor
      15207;2016082207;    3;  15.2;  86.0;eor
      15207;2016082208;    3;  15.1;  80.0;eor
      15207;2016082209;    3;  15.9;  75.0;eor
      15207;2016082210;    3;  16.3;  77.0;eor
      15207;2016082211;    3;  17.3;  71.0;eor
      15207;2016082212;    3;  16.2;  77.0;eor
      15207;2016082213;    3;  17.7;  70.0;eor
      15207;2016082214;    3;  17.3;  73.0;eor
      15207;2016082215;    3;  18.0;  71.0;eor
      15207;2016082216;    3;  18.2;  74.0;eor
      15207;2016082217;    3;  18.0;  76.0;eor
      15207;2016082218;    3;  17.9;  78.0;eor
      15207;2016082219;    3;  17.3;  80.0;eor
      15207;2016082220;    3;  15.3;  88.0;eor
      15207;2016082221;    3;  14.2;  91.0;eor
      15207;2016082222;    3;  13.9;  92.0;eor
      15207;2016082223;    3;  14.0;  92.0;eor
      15207;2016082300;    3;  13.8;  94.0;eor
      15207;2016082301;    3;  13.3;  95.0;eor
      15207;2016082302;    3;  12.6;  96.0;eor
      15207;2016082303;    3;  12.1;  98.0;eor
      15207;2016082304;    3;  13.2;  98.0;eor
      15207;2016082305;    3;  14.6;  95.0;eor
      15207;2016082306;    3;  14.2;  95.0;eor
      15207;2016082307;    3;  16.0;  88.0;eor
      15207;2016082308;    3;  18.2;  79.0;eor
      15207;2016082309;    3;  19.9;  69.0;eor
      15207;2016082310;    3;  21.9;  58.0;eor
      15207;2016082311;    3;  23.4;  50.0;eor
      15207;2016082312;    3;  24.9;  44.0;eor
      15207;2016082313;    3;  25.3;  43.0;eor
      15207;2016082314;    3;  26.4;  43.0;eor
      15207;2016082315;    3;  27.0;  40.0;eor
      15207;2016082316;    3;  26.6;  41.0;eor
      15207;2016082317;    3;  26.0;  41.0;eor
      15207;2016082318;    3;  23.5;  53.0;eor
      15207;2016082319;    3;  20.8;  64.0;eor
      15207;2016082320;    3;  21.2;  68.0;eor
      15207;2016082321;    3;  19.9;  73.0;eor
      15207;2016082322;    3;  19.4;  76.0;eor
      15207;2016082323;    3;  17.1;  82.0;eor
      15207;2016082400;    3;  17.1;  83.0;eor
      15207;2016082401;    3;  16.0;  88.0;eor
      15207;2016082402;    3;  15.7;  89.0;eor
      15207;2016082403;    3;  15.4;  89.0;eor
      15207;2016082404;    3;  15.8;  88.0;eor
      15207;2016082405;    3;  15.2;  91.0;eor
      15207;2016082406;    3;  18.2;  82.0;eor
      15207;2016082407;    3;  20.4;  71.0;eor
      15207;2016082408;    3;  21.6;  65.0;eor
      15207;2016082409;    3;  23.4;  58.0;eor
      15207;2016082410;    3;  25.5;  54.0;eor
      15207;2016082411;    3;  26.5;  47.0;eor
      15207;2016082412;    3;  27.5;  41.0;eor
      15207;2016082413;    3;  28.2;  41.0;eor
      15207;2016082414;    3;  29.2;  41.0;eor
      15207;2016082415;    3;  29.3;  41.0;eor
      15207;2016082416;    3;  29.1;  38.0;eor
      15207;2016082417;    3;  28.2;  43.0;eor
      15207;2016082418;    3;  25.9;  51.0;eor
      15207;2016082419;    3;  22.4;  67.0;eor
      15207;2016082420;    3;  21.0;  72.0;eor
      15207;2016082421;    3;  20.7;  72.0;eor
      15207;2016082422;    3;  19.8;  72.0;eor
      15207;2016082423;    3;  18.0;  79.0;eor
      15207;2016082500;    3;  17.6;  80.0;eor
      15207;2016082501;    3;  16.8;  83.0;eor
      15207;2016082502;    3;  16.6;  83.0;eor
      15207;2016082503;    3;  16.3;  84.0;eor
      15207;2016082504;    3;  16.5;  83.0;eor
      15207;2016082505;    3;  15.8;  86.0;eor
      15207;2016082506;    3;  18.7;  76.0;eor
      15207;2016082507;    3;  21.0;  67.0;eor
      15207;2016082508;    3;  22.0;  62.0;eor
      15207;2016082509;    3;  23.8;  56.0;eor
      15207;2016082510;    3;  25.3;  51.0;eor
      15207;2016082511;    3;  26.5;  47.0;eor
      15207;2016082512;    3;  29.2;  39.0;eor
      15207;2016082513;    3;  29.0;  34.0;eor
      15207;2016082514;    3;  30.1;  31.0;eor
      15207;2016082515;    3;  30.6;  26.0;eor
      15207;2016082516;    3;  30.8;  24.0;eor
      15207;2016082517;    3;  30.1;  25.0;eor
      15207;2016082518;    3;  26.6;  36.0;eor
      15207;2016082519;    3;  22.4;  52.0;eor
      15207;2016082520;    3;  20.5;  60.0;eor
      15207;2016082521;    3;  19.6;  63.0;eor
      15207;2016082522;    3;  19.5;  63.0;eor
      15207;2016082523;    3;  19.0;  65.0;eor
      15207;2016082600;    3;  19.8;  59.0;eor
      15207;2016082601;    3;  17.8;  66.0;eor
      15207;2016082602;    3;  17.0;  68.0;eor
      15207;2016082603;    3;  17.7;  63.0;eor
      15207;2016082604;    3;  19.3;  58.0;eor
      15207;2016082605;    3;  17.1;  68.0;eor
      15207;2016082606;    3;  19.5;  65.0;eor
      15207;2016082607;    3;  22.4;  57.0;eor
      15207;2016082608;    3;  24.2;  50.0;eor
      15207;2016082609;    3;  25.1;  48.0;eor
      15207;2016082610;    3;  27.3;  44.0;eor
      15207;2016082611;    3;  28.6;  40.0;eor
      15207;2016082612;    3;  30.0;  38.0;eor
      15207;2016082613;    3;  30.8;  35.0;eor
      15207;2016082614;    3;  31.9;  34.0;eor
      15207;2016082615;    3;  32.3;  34.0;eor
      15207;2016082616;    3;  32.3;  35.0;eor
      15207;2016082617;    3;  29.6;  44.0;eor
      15207;2016082618;    3;  27.9;  46.0;eor
      15207;2016082619;    3;  23.8;  60.0;eor
      15207;2016082620;    3;  23.4;  62.0;eor
      15207;2016082621;    3;  22.1;  67.0;eor
      15207;2016082622;    3;  22.8;  62.0;eor
      15207;2016082623;    3;  21.3;  68.0;eor
      15207;2016082700;    3;  20.6;  72.0;eor
      15207;2016082701;    3;  22.4;  74.0;eor
      15207;2016082702;    3;  20.1;  80.0;eor
      15207;2016082703;    3;  19.8;  83.0;eor
      15207;2016082704;    3;  18.2;  88.0;eor
      15207;2016082705;    3;  17.8;  90.0;eor
      15207;2016082706;    3;  20.4;  83.0;eor
      15207;2016082707;    3;  23.0;  72.0;eor
      15207;2016082708;    3;  23.9;  69.0;eor
      15207;2016082709;    3;  26.0;  56.0;eor
      15207;2016082710;    3;  27.5;  54.0;eor
      15207;2016082711;    3;  29.1;  49.0;eor
      15207;2016082712;    3;  30.7;  41.0;eor
      15207;2016082713;    3;  31.5;  37.0;eor
      15207;2016082714;    3;  32.4;  34.0;eor
      15207;2016082715;    3;  32.4;  33.0;eor
      15207;2016082716;    3;  32.1;  30.0;eor
      15207;2016082717;    3;  31.3;  33.0;eor
      15207;2016082718;    3;  25.9;  51.0;eor
      15207;2016082719;    3;  23.3;  60.0;eor
      15207;2016082720;    3;  22.8;  60.0;eor
      15207;2016082721;    3;  21.9;  63.0;eor
      15207;2016082722;    3;  22.0;  62.0;eor
      15207;2016082723;    3;  20.5;  67.0;eor
      15207;2016082800;    3;  20.3;  67.0;eor
      15207;2016082801;    3;  19.9;  69.0;eor
      15207;2016082802;    3;  19.5;  72.0;eor
      15207;2016082803;    3;  21.1;  64.0;eor
      15207;2016082804;    3;  18.7;  75.0;eor
      15207;2016082805;    3;  17.6;  81.0;eor
      15207;2016082806;    3;  20.2;  74.0;eor
      15207;2016082807;    3;  24.1;  53.0;eor
      15207;2016082808;    3;  23.8;  60.0;eor
      15207;2016082809;    3;  25.9;  51.0;eor
      15207;2016082810;    3;  27.8;  50.0;eor
      15207;2016082811;    3;  28.8;  47.0;eor
      15207;2016082812;    3;  30.4;  42.0;eor
      15207;2016082813;    3;  31.4;  32.0;eor
      15207;2016082814;    3;  30.7;  34.0;eor
      15207;2016082815;    3;  22.2;  88.0;eor
      15207;2016082816;    3;  18.4;  88.0;eor
      15207;2016082817;    3;  19.8;  84.0;eor
      15207;2016082818;    3;  19.0;  90.0;eor
      15207;2016082819;    3;  17.8;  92.0;eor
      15207;2016082820;    3;  18.3;  92.0;eor
      15207;2016082821;    3;  19.5;  84.0;eor
      15207;2016082822;    3;  18.9;  81.0;eor
      15207;2016082823;    3;  17.5;  86.0;eor
      15207;2016082900;    3;  15.3;  95.0;eor
      15207;2016082901;    3;  15.1;  96.0;eor
      15207;2016082902;    3;  14.7;  97.0;eor
      15207;2016082903;    3;  15.5;  88.0;eor
      15207;2016082904;    3;  16.0;  80.0;eor
      15207;2016082905;    3;  15.7;  79.0;eor
      15207;2016082906;    3;  16.5;  77.0;eor
      15207;2016082907;    3;  17.0;  77.0;eor
      15207;2016082908;    3;  18.2;  78.0;eor
      15207;2016082909;    3;  18.8;  70.0;eor
      15207;2016082910;    3;  20.3;  66.0;eor
      15207;2016082911;    3;  17.0;  83.0;eor
      15207;2016082912;    3;  18.2;  79.0;eor
      15207;2016082913;    3;  20.3;  70.0;eor
      15207;2016082914;    3;  19.8;  66.0;eor
      15207;2016082915;    3;  18.7;  67.0;eor
      15207;2016082916;    3;  18.9;  70.0;eor
      15207;2016082917;    3;  18.9;  67.0;eor
      15207;2016082918;    3;  18.0;  72.0;eor
      15207;2016082919;    3;  17.3;  75.0;eor
      15207;2016082920;    3;  16.2;  77.0;eor
